id,pm10,lat,long,wojewodztwo,kod_pocztowy,gmina
2217,82.67240845490845,50.140353999999995,19.911983,małopolskie,32-087,gmina Zielonki
2218,69.17102916548171,50.142958,18.950132,śląskie,43-100,Tychy
2221,65.81587588187868,52.400977999999995,16.965460999999998,wielkopolskie,61-131,Poznań
2223,43.68818745903903,54.027713,22.511556,warmińsko-mazurskie,19-401,gmina Olecko
2225,42.71634573564878,53.740756,20.489402,warmińsko-mazurskie,11-111,Olsztyn
2227,65.28649369312161,50.304292,19.033286999999998,śląskie,41-100,Siemianowice Śląskie
2228,65.07394094234665,51.520213999999996,20.011311,łódzkie,97-200,Tomaszów Mazowiecki
2229,57.41605434792366,52.619597999999996,20.382175,mazowieckie,09-100,Płońsk
2231,29.40978870258138,54.566066,18.390886,pomorskie,84-230,Rumia
2232,64.64972509026774,51.525338,20.015622,łódzkie,97-200,Tomaszów Mazowiecki
2233,66.3568172348485,51.525431999999995,19.998428,łódzkie,97-200,Tomaszów Mazowiecki
2234,35.17839619950784,53.134273,23.148426,podlaskie,15-427,Białystok
2237,26.544696228956198,54.103747999999996,22.93692,podlaskie,16-400,Suwałki
2238,65.97188653070397,49.832408,19.916923,małopolskie,32-400,gmina Myślenice
2239,73.418724798736,51.518898,20.013959,łódzkie,97-200,Tomaszów Mazowiecki
2241,61.142569970832376,49.608621,19.966131999999998,małopolskie,34-700,gmina Rabka-Zdrój
2243,74.97166188976811,50.122707,18.55005,śląskie,44-200,Rybnik
2244,63.61743179831815,52.334243,20.909046,mazowieckie,01-970,gmina Łomianki
2245,28.96790185134636,51.235485,22.57574,lubelskie,20-374,Lublin
2246,105.03800634033487,49.916252,19.152649999999998,śląskie,43-330,gmina Wilamowice
2247,65.91550571043766,50.202777,19.246526,śląskie,43-600,Jaworzno
2248,39.3346513536788,53.451969,14.483597,zachodniopomorskie,71-210,Szczecin
2249,50.577787786519096,50.261900999999995,19.017156,śląskie,40-093,Katowice
2250,82.7868674444265,50.101856,18.492539999999998,śląskie,44-217,Rybnik
2256,31.76514549769739,54.384876,18.596522999999998,pomorskie,80-266,Gdańsk
2257,44.97463034170529,50.179592,19.253595,śląskie,43-608,Jaworzno
2258,30.81675670517131,53.831489,22.340417,warmińsko-mazurskie,19-300,Ełk
2261,51.587879605701524,50.203047999999995,19.207185,śląskie,43-603,Jaworzno
2262,44.21556858245608,49.601669,19.970685,małopolskie,34-700,gmina Rabka-Zdrój
2263,76.51954445534714,49.773727,19.600866,małopolskie,34-210,gmina Zembrzyce
2264,61.30754558666031,50.869147999999996,20.635358,świętokrzyskie,25-311,Kielce
2266,47.264110129068484,49.987159,19.187829,małopolskie,32-625,gmina Brzeszcze
2268,64.28661292589506,50.245956,19.114192,śląskie,41-400,Mysłowice
2269,63.64413362115782,50.154125,18.477290999999997,śląskie,44-292,Rybnik
2271,74.6099706030106,50.086574,19.974823999999998,małopolskie,31-476,Kraków
2272,69.6885760381594,49.604735999999995,19.967398,małopolskie,34-700,gmina Rabka-Zdrój
2273,95.51048522907273,50.054556999999996,18.525049,śląskie,44-274,Rybnik
2274,80.10833068185032,50.086515999999996,19.791138999999998,małopolskie,32-083,gmina Zabierzów
2275,58.61833971492713,50.195526,19.259359,śląskie,43-600,Jaworzno
2276,63.10732720868764,51.739528,19.465619999999998,łódzkie,93-029,Łódź
2277,70.65763534738396,50.056537,19.954228999999998,małopolskie,31-534,Kraków
2278,45.26757143627433,53.276095999999995,20.994477999999997,mazowieckie,06-333,gmina Chorzele
2280,31.44544162193363,53.472353999999996,18.745044,kujawsko-pomorskie,86-300,Grudziądz
2283,44.44893427481159,52.631313,20.35173,mazowieckie,09-100,Płońsk
2285,48.79584624017955,49.932933,19.103379999999998,śląskie,43-331,gmina Wilamowice
2286,57.07855816060713,50.182762,19.286763999999998,śląskie,43-600,Jaworzno
2287,47.99050798168184,50.647155,17.908822999999998,opolskie,45-776,Opole
2288,35.90217425139498,53.551398999999996,14.573338999999999,zachodniopomorskie,72-010,gmina Police
2289,49.51284236363637,51.356356999999996,19.384653,łódzkie,97-400,Bełchatów
2290,78.51967447811444,50.164741,19.239653999999998,śląskie,43-608,Jaworzno
2291,43.71451101602173,53.166228999999994,16.73825,wielkopolskie,64-920,Piła
2292,56.559700522708646,51.770195,19.450637,łódzkie,90-601,Łódź
2293,57.925058616938635,49.972988,20.629258999999998,małopolskie,32-851,gmina Brzesko
2294,46.04254487179487,51.538016999999996,20.035781,łódzkie,97-200,Tomaszów Mazowiecki
2295,51.10622994455763,50.705883,22.419662,lubelskie,23-300,gmina Janów Lubelski
2296,35.66819163860829,51.534102999999995,20.012518999999998,łódzkie,97-200,Tomaszów Mazowiecki
2297,81.92293868532252,50.075140999999995,18.615942999999998,śląskie,44-251,Rybnik
2298,76.88006961136374,49.692001,19.19918,śląskie,34-300,Żywiec
2299,48.67647925953574,50.902919,15.735949999999999,dolnośląskie,58-500,Jelenia Góra
2300,24.940235146496015,52.635374999999996,20.369335,mazowieckie,09-100,Płońsk
2301,0.0,50.124736,18.525684,śląskie,44-207,Rybnik
2303,81.35159372869803,50.103034,18.551485,śląskie,44-200,Rybnik
2304,59.975156366058464,50.599304,19.302682,śląskie,42-300,Myszków
2305,55.84287036309301,50.191707,19.268200999999998,śląskie,43-600,Jaworzno
2306,63.37750572133176,49.960395999999996,19.899988999999998,małopolskie,30-444,gmina Mogilany
2308,53.21166611781073,50.574554,19.355532999999998,śląskie,42-300,Myszków
2309,67.12494643594022,50.031093,19.940088,małopolskie,30-415,Kraków
2310,69.58845019946992,51.819824,19.303153,łódzkie,95-070,gmina Aleksandrów Łódzki
2311,67.28918775164233,50.162096999999996,19.307411,śląskie,43-607,Jaworzno
2312,71.13246474737129,50.139717,18.603400999999998,śląskie,44-213,Rybnik
2313,52.25239985813475,50.431197999999995,18.952586999999998,śląskie,42-622,gmina Świerklaniec
2315,46.55120695408793,50.124683999999995,19.021008,śląskie,43-100,Tychy
2316,61.47296845644976,50.050258,21.409076,podkarpackie,39-200,Dębica
2318,53.84310882948212,51.754829,19.45927,łódzkie,90-451,Łódź
2319,34.63464474447447,50.540855,19.367521,śląskie,42-300,Myszków
2320,36.74706283319307,53.170092999999994,22.073629,podlaskie,18-400,Łomża
2322,74.03319036439838,49.482547,20.031204,małopolskie,34-400,Nowy Targ
2323,76.82640663075195,49.723639999999996,19.691776,małopolskie,34-220,gmina Maków Podhalański
2324,79.37510141826793,50.061119,18.599266999999998,śląskie,44-251,Rybnik
2325,60.3841657219818,52.226127,20.959619,mazowieckie,01-244,Warszawa
2326,51.01288773737367,51.636913,17.811719,wielkopolskie,63-400,Ostrów Wielkopolski
2327,48.56554921436592,50.573532,21.671644,podkarpackie,39-400,Tarnobrzeg
2328,94.71525170145918,50.089808999999995,18.578858999999998,śląskie,44-203,Rybnik
2329,98.6001829193355,50.070330999999996,18.50102,śląskie,44-274,Rybnik
2330,61.92266781940185,52.225597,20.95177,mazowieckie,01-237,Warszawa
2331,71.36431415173043,50.110969,18.516067,śląskie,44-200,Rybnik
2333,86.66740700864386,50.083858,18.553703,śląskie,44-200,Rybnik
2334,37.79623291252252,52.652248,19.067767999999997,kujawsko-pomorskie,87-800,Włocławek
2335,68.14341750991264,51.521274,20.020645,łódzkie,97-200,Tomaszów Mazowiecki
2336,62.684578891133654,53.131724999999996,17.994152,kujawsko-pomorskie,85-032,Bydgoszcz
2337,60.311216483536185,52.475814,21.030485,mazowieckie,05-140,gmina Serock
2339,67.81162623827711,50.082885,19.953466,małopolskie,31-413,Kraków
2340,67.96034966810976,52.091823,21.026906,mazowieckie,05-500,gmina Piaseczno
2341,77.65429077824679,50.053858999999996,18.512569,śląskie,44-274,Rybnik
2342,49.97958911719323,51.795677,16.659194,wielkopolskie,64-130,gmina Rydzyna
2343,35.68740972222221,52.43848,16.911312,wielkopolskie,60-650,Poznań
2345,41.410618976431,53.343933,15.034167,zachodniopomorskie,73-100,Stargard
2346,69.13907128119568,51.404993999999995,21.133437999999998,mazowieckie,26-610,Radom
2347,42.413129686714605,51.751357999999996,18.076883,wielkopolskie,62-800,Kalisz
2348,67.75159983942434,50.054828,18.626314,śląskie,44-251,Rybnik
2349,44.992945575493074,50.549163,19.291669,śląskie,42-300,Myszków
2350,58.780235483726166,52.254450999999996,20.984534999999997,mazowieckie,00-175,Warszawa
2351,60.599294882663145,50.274874999999994,19.133122999999998,śląskie,41-200,Sosnowiec
2352,87.68394586854322,49.969764,19.133623,małopolskie,36-626,gmina Brzeszcze
2354,77.04053219269623,50.567336999999995,19.343045999999998,śląskie,42-300,Myszków
2355,47.41568562962965,50.568118999999996,21.669462,podkarpackie,39-400,Tarnobrzeg
2357,69.6085975030555,50.108852,19.199094,śląskie,41-403,gmina Chełm Śląski
2358,48.73052381530095,49.613473,19.963586,małopolskie,34-700,gmina Rabka-Zdrój
2359,63.55696703491397,50.14067,18.52337,śląskie,44-207,Rybnik
2360,56.22824975562067,50.337813999999995,18.199120999999998,opolskie,47-224,Kędzierzyn-Koźle
2361,93.96230525141442,51.539566,20.011426,łódzkie,97-200,Tomaszów Mazowiecki
2362,45.64823588669461,49.548750999999996,22.238103,podkarpackie,38-950,Sanok
2363,68.3783584458068,52.248469,21.194429,mazowieckie,05-075,Warszawa
2364,55.17594064386319,50.061557,19.928490999999998,małopolskie,31-115,Kraków
2365,70.32159683832796,49.901073,20.140577,małopolskie,32-422,gmina Dobczyce
2366,81.27249569023564,49.93766,20.24085,małopolskie,32-013,gmina Gdów
2367,49.92242536964865,53.743831,20.495321,warmińsko-mazurskie,10-686,Olsztyn
2368,67.2666134335617,51.118621,20.89944,świętokrzyskie,26-110,Skarżysko-Kamienna
2369,59.700556130000834,52.361067999999996,16.523619999999998,wielkopolskie,64-320,gmina Buk
2370,54.66061823207932,53.785948999999995,20.456339999999997,warmińsko-mazurskie,10-150,Olsztyn
2371,52.7121131586738,51.647228,17.807653,wielkopolskie,63-400,Ostrów Wielkopolski
2372,40.09031073153896,53.778842,20.478524999999998,warmińsko-mazurskie,10-104,Olsztyn
2373,77.40896544162139,49.94992,20.300639999999998,małopolskie,32-015,gmina Gdów
2374,65.98808210180624,52.244975999999994,21.211259,mazowieckie,05-075,Warszawa
2375,41.75775617148698,53.759555,20.457373999999998,warmińsko-mazurskie,10-720,Olsztyn
2376,47.097215672648865,53.791069,20.514419,warmińsko-mazurskie,10-327,Olsztyn
2378,59.212068553141165,52.308765,17.822074,wielkopolskie,62-420,gmina Strzałkowo
2379,51.9204195555556,50.803909,19.103872,śląskie,42-202,Częstochowa
2380,65.18655330358906,50.223490999999996,18.817632,śląskie,44-177,gmina Gierałtowice
2382,92.7854400644994,50.023433,18.33835,śląskie,44-361,powiat wodzisławski
2383,87.87296907863195,49.90837,19.966870999999998,małopolskie,32-447,gmina Siepraw
2384,70.37508939528489,51.628231,19.445919999999997,łódzkie,95-030,gmina Rzgów
2385,55.075812658836426,49.723796,20.323738,małopolskie,34-650,gmina Tymbark
2387,40.81722784685218,54.087028,22.925752,podlaskie,16-402,Suwałki
2388,43.62198006357662,53.747378999999995,20.47289,warmińsko-mazurskie,10-034,Olsztyn
2389,59.513418253968226,53.765131999999994,20.429078999999998,warmińsko-mazurskie,10-831,Olsztyn
2390,55.53999499915421,50.146381,18.778962999999997,śląskie,43-180,Orzesze
2392,42.55779878534444,49.666587,22.00217,podkarpackie,36-200,gmina Brzozów
2393,49.098893093093054,50.816078,19.109554,śląskie,42-217,Częstochowa
2394,45.784609580246915,52.692386,22.05614,mazowieckie,07-320,gmina Małkinia Górna
2395,71.77080302165291,50.018004999999995,19.983933999999998,małopolskie,30-664,Kraków
2396,52.49954541866271,51.647369,17.812669,wielkopolskie,63-400,Ostrów Wielkopolski
2397,52.303505405168096,50.788314,20.619054,świętokrzyskie,26-026,gmina Morawica
2398,49.53751842453978,51.074768,17.722675,opolskie,46-100,gmina Namysłów
2399,66.05204099754347,51.651458,19.54865,łódzkie,95-030,gmina Rzgów
2400,105.62605745201607,51.537254,20.015092,łódzkie,97-200,Tomaszów Mazowiecki
2401,66.32478541980893,50.792514,19.132741,śląskie,42-216,Częstochowa
2402,55.332137645478966,51.624057,17.829797,wielkopolskie,63-400,Ostrów Wielkopolski
2404,48.61688461538466,51.051241999999995,21.084806,świętokrzyskie,27-200,Starachowice
2405,77.37790956817918,50.233142,19.166245999999997,śląskie,41-208,Sosnowiec
2406,45.35573174292292,49.547286,22.215269,podkarpackie,38-950,Sanok
2407,58.132323571287586,49.896068,20.269614999999998,małopolskie,32-420,gmina Gdów
2408,53.32850239293466,50.787639,19.147320999999998,śląskie,42-207,Częstochowa
2409,52.32229651597169,52.606792,20.361282,mazowieckie,09-100,Płońsk
2410,49.257924519924536,50.150923999999996,19.745548,małopolskie,32-064,gmina Zabierzów
2411,46.078384459304935,49.723472,22.048339,podkarpackie,36-200,gmina Brzozów
2412,50.66353026563546,50.184391,18.800076999999998,śląskie,43-196,Mikołów
2413,44.53205244233975,50.778442,19.154813,śląskie,42-208,Częstochowa
2414,51.19191000592068,50.835905999999994,19.157553999999998,śląskie,42-209,Częstochowa
2415,70.84485897001767,50.269465999999994,19.453598,małopolskie,32-332,Bukowno
2416,52.34768209876543,50.181537,18.890712,śląskie,43-190,Mikołów
2417,48.274613665017974,51.796409,18.34435,wielkopolskie,62-840,gmina Koźminek
2418,48.04662237037039,50.810489,19.105058,śląskie,42-217,Częstochowa
2419,75.92086700005636,49.904956,19.996223,małopolskie,32-447,gmina Siepraw
2420,53.84272436664673,49.682677999999996,22.033469999999998,podkarpackie,36-206,gmina Brzozów
2421,67.69576938166972,50.792144,19.025388,śląskie,42-280,Częstochowa
2422,82.9459884259259,50.295558,18.646978,śląskie,44-100,Gliwice
2423,64.22994571865453,50.033274999999996,20.661732999999998,małopolskie,32-823,gmina Borzęcin
2424,64.32823241069666,50.714431,22.407729999999997,lubelskie,23-300,gmina Janów Lubelski
2425,54.26410928557329,50.76197,19.062419,śląskie,42-271,Częstochowa
2426,83.55272228127743,50.192001,20.295509,małopolskie,32-100,gmina Proszowice
2427,73.50512171896585,49.822520999999995,19.62059,małopolskie,34-146,gmina Stryszów
