id,pm10,lat,long,wojewodztwo,kod_pocztowy,gmina
3310,49.77578411867358,52.854022,17.938104,kujawsko-pomorskie,88-190,gmina Barcin
3311,51.31135898836562,51.470859,21.447457999999997,mazowieckie,26-670,Pionki
3313,67.76508764111708,50.096481,19.718287999999998,małopolskie,32-084,gmina Zabierzów
3314,79.43489516724702,49.961704,19.137838,małopolskie,32-626,gmina Brzeszcze
3315,63.09605619080479,52.215736,20.227973,mazowieckie,96-500,Sochaczew
3317,49.53493373953958,50.903228,15.731404,dolnośląskie,58-500,Jelenia Góra
3318,45.71735838646946,53.493525999999996,18.761798,kujawsko-pomorskie,86-300,Grudziądz
3319,56.536001366675755,50.066978,20.707693,małopolskie,32-825,gmina Borzęcin
3322,34.45067376324918,52.630527,16.100381,wielkopolskie,64-410,gmina Sieraków
3323,39.27885536580232,49.665012,21.140978999999998,małopolskie,38-300,Gorlice
3328,55.35328704457407,52.203125,21.01341,mazowieckie,02-547,Warszawa
3330,47.72461889702123,51.465731999999996,21.436477,mazowieckie,26-670,Pionki
3331,55.805110773060434,51.479060999999994,21.447554999999998,mazowieckie,26-670,Pionki
3333,57.539310185185165,50.150329,19.520979999999998,małopolskie,32-545,gmina Trzebinia
3334,37.561520802266664,50.666225999999995,16.600931,dolnośląskie,58-260,powiat dzierżoniowski
3335,70.72955732508065,49.946731,20.213829999999998,małopolskie,32-420,gmina Gdów
3336,64.66600928812375,50.151027,19.567293,małopolskie,32-062,gmina Krzeszowice
3339,63.74485995527245,52.082603,21.009297999999998,mazowieckie,05-500,gmina Lesznowola
3340,23.435203179879107,54.685278999999994,18.717423999999998,pomorskie,84-141,Jastarnia
3342,48.26065606958194,50.205389999999994,19.511958999999997,małopolskie,32-543,gmina Trzebinia
3345,56.210287572800276,51.945423,21.767581,mazowieckie,08-412,gmina Borowie
3346,51.56934640522874,51.692329,17.437186999999998,wielkopolskie,63-700,gmina Krotoszyn
3348,64.02668209876539,52.16146,20.795005,mazowieckie,05-804,Pruszków
3351,44.172291902199376,54.603801,18.265159,pomorskie,84-200,Wejherowo
3353,55.53148191275876,52.863876,17.944157999999998,kujawsko-pomorskie,88-190,gmina Barcin
3356,43.15963419776515,49.440031999999995,20.418889,małopolskie,34-450,gmina Krościenko nad Dunajcem
3357,76.16851138294251,52.344701,21.239687999999997,mazowieckie,05-200,gmina Wołomin
3358,54.88940464131204,51.596872,18.748254,łódzkie,98-200,Sieradz
3360,42.5298424606944,50.683639,21.737264,świętokrzyskie,27-600,Sandomierz
3361,37.3621333912037,54.441013,18.566858,pomorskie,81-781,Sopot
3364,34.401649338209666,53.495582,14.479837,zachodniopomorskie,71-393,Szczecin
3365,71.36604940909564,49.309329,19.9638,małopolskie,34-500,Zakopane
3366,33.19887869443965,54.322886999999994,18.63318,pomorskie,80-032,Gdańsk
3367,54.729791549611,52.16473,22.279678,mazowieckie,08-101,Siedlce
3368,45.2491087962963,52.102188,21.00387,mazowieckie,05-500,gmina Lesznowola
3369,68.98319158555427,50.165267,19.623400999999998,małopolskie,32-065,gmina Krzeszowice
3372,80.97430633558412,50.009496,20.120855,małopolskie,32-002,gmina Wieliczka
3376,50.329918545174735,51.086126,17.056293999999998,dolnośląskie,50-506,Wrocław
3378,53.147426702241454,51.808502,19.318046,łódzkie,95-070,gmina Aleksandrów Łódzki
3380,45.001017407576576,50.266239,19.02449,śląskie,40-005,Katowice
3381,64.53185626185957,51.817405,19.306758,łódzkie,95-070,gmina Aleksandrów Łódzki
3382,33.2108003813745,54.342318999999996,18.661989,pomorskie,80-743,Gdańsk
3387,27.153961203063034,54.409755,18.564007999999998,pomorskie,80-320,Gdańsk
3389,22.45401580353551,54.541957,18.465553,pomorskie,81-068,Gdynia
3390,59.02538261806782,52.127959999999995,21.104139,mazowieckie,02-968,Warszawa
3391,41.35309747995002,53.074484999999996,21.542403999999998,mazowieckie,07-410,Ostrołęka
3392,60.37305597009297,52.168879999999994,21.115627,mazowieckie,02-988,Warszawa
3393,23.26639660702989,54.711132,18.018394,pomorskie,84-250,gmina Gniewino
3396,58.136080612460226,50.196979,19.423189,małopolskie,32-540,gmina Trzebinia
3401,32.41415079816956,54.341471999999996,18.647759999999998,pomorskie,80-821,Gdańsk
3402,71.05472725070466,52.170437,20.886104,mazowieckie,05-816,gmina Michałowice
3403,25.583811884879236,54.35514,18.632915,pomorskie,80-153,Gdańsk
3404,59.02264056052531,49.968036,20.61338,małopolskie,32-800,gmina Brzesko
3405,70.15021080783394,52.146815,20.814351,mazowieckie,05-806,gmina Michałowice
3407,76.17762265258214,51.818073,19.302633,łódzkie,95-070,gmina Aleksandrów Łódzki
3410,66.23389122914125,52.219004999999996,20.989127,mazowieckie,02-032,Warszawa
3411,66.27214034114921,51.815315,19.309926,łódzkie,95-070,gmina Aleksandrów Łódzki
3412,39.56921344613111,53.546561999999994,14.573924,zachodniopomorskie,72-010,gmina Police
3413,61.33605829643684,49.752384,19.96981,małopolskie,32-431,gmina Pcim
3419,44.6224495359517,52.714755999999994,22.052963,mazowieckie,07-320,gmina Małkinia Górna
3421,64.15464402337072,51.821365,19.316232,łódzkie,95-069,gmina Aleksandrów Łódzki
3422,50.48604880377676,52.817778999999994,18.035697,kujawsko-pomorskie,88-192,gmina Barcin
3425,64.86318076639259,51.292674999999996,18.167406,łódzkie,98-400,gmina Wieruszów
3426,36.2229521498895,54.373332,18.61919,pomorskie,80-234,Gdańsk
3428,72.97490542111262,50.129394,19.393911,małopolskie,32-500,gmina Chrzanów
3430,86.01290076353123,49.985546,20.059960999999998,małopolskie,32-020,gmina Wieliczka
3431,67.75947610003172,52.173460999999996,21.106142,mazowieckie,02-987,Warszawa
3432,30.121087482476387,54.348544999999994,18.649663,pomorskie,80-826,Gdańsk
3434,22.027761888123525,54.669948,18.037649,pomorskie,84-251,gmina Gniewino
3438,65.39259039383661,52.168949,20.788925,mazowieckie,05-804,Pruszków
3439,41.13519032707028,50.447246,18.941104,śląskie,42-622,gmina Świerklaniec
3440,62.248954602271034,52.142902,21.144647,mazowieckie,02-995,Warszawa
3442,52.25555603201832,52.229411999999996,20.982093,mazowieckie,00-838,Warszawa
3443,54.08145465089304,52.434008999999996,19.467823,mazowieckie,09-500,Gostynin
3445,0.0,50.172743999999994,19.406551,małopolskie,32-500,gmina Chrzanów
3446,77.65890955375863,53.138031,17.592973,kujawsko-pomorskie,,gmina Nakło nad Notecią
3448,73.38253388307439,51.055595,19.436768999999998,łódzkie,97-500,Radomsko
3449,61.84462268518519,51.153971999999996,16.928575,dolnośląskie,54-104,Wrocław
3450,51.19497708387051,50.8153,23.906587,lubelskie,22-500,Hrubieszów
3451,62.896611832269556,49.962191999999995,18.71878,śląskie,43-250,gmina Pawłowice
3455,53.53666069562622,53.076389,21.564477,mazowieckie,07-410,Ostrołęka
3456,61.66640180265658,49.626197,20.700343,małopolskie,33-300,Nowy Sącz
3457,52.59522195842568,50.706661,22.42885,lubelskie,23-300,gmina Janów Lubelski
3458,29.92545122778456,54.380843999999996,18.601373,pomorskie,80-244,Gdańsk
3459,64.15402522514377,51.806491,19.762891,łódzkie,95-060,Brzeziny
3460,43.86936988757509,49.749007999999996,21.193029,małopolskie,38-323,gmina Biecz
3463,61.67391547539366,51.454463,20.479837,łódzkie,26-340,gmina Drzewica
3464,17.34158153026739,50.255866999999995,16.821286999999998,dolnośląskie,57-550,gmina Stronie Śląskie
3465,58.43037799415115,52.257636999999995,20.896432,mazowieckie,01-476,Warszawa
3467,85.96110161146588,51.798491999999996,19.753396,łódzkie,95-060,Brzeziny
3468,49.754675071397074,52.692104,22.059272,mazowieckie,07-320,gmina Małkinia Górna
3469,80.69623717484474,49.872412999999995,19.498264,małopolskie,34-100,gmina Wadowice
3471,50.468249750355255,52.575077,17.816232,wielkopolskie,62-240,gmina Trzemeszno
3473,46.71624102792631,50.480621,19.44153,śląskie,42-400,Zawiercie
3476,22.268294417105725,54.521330999999996,18.538648,pomorskie,81-363,Gdynia
3477,45.50442316872989,53.084232,21.567539,mazowieckie,07-410,Ostrołęka
3478,33.80627403668434,54.400222,18.669093999999998,pomorskie,80-544,Gdańsk
3479,61.964247289238195,51.822544,19.301455999999998,łódzkie,95-070,gmina Aleksandrów Łódzki
3481,62.98990368068837,52.856601,17.926553,kujawsko-pomorskie,88-190,gmina Barcin
3482,45.38869888360637,53.784599,20.540212999999998,warmińsko-mazurskie,10-410,Olsztyn
3483,29.84971379238043,54.108726,22.953505999999997,podlaskie,16-400,Suwałki
3484,41.42927752103062,50.80478,23.886537999999998,lubelskie,22-500,Hrubieszów
3485,36.43391840277778,52.869353999999994,17.945646,kujawsko-pomorskie,88-190,gmina Barcin
3486,0.0,49.844226,19.158748,śląskie,43-340,gmina Kozy
3488,50.37176641150541,54.557894999999995,18.472139,pomorskie,81-154,Gdynia
3489,44.343301643775824,50.678497,21.748514,świętokrzyskie,27-600,Sandomierz
3490,20.582421669254202,54.715637,18.025121,pomorskie,84-250,gmina Gniewino
3491,23.999894323076273,54.493601999999996,18.541019,pomorskie,81-473,Gdynia
3493,69.03253362097527,52.230990999999996,21.110291999999998,mazowieckie,03-984,Warszawa
3494,40.516718532574245,52.429007999999996,19.457684999999998,mazowieckie,09-500,Gostynin
3497,61.96551245548913,53.138991999999995,17.574642,kujawsko-pomorskie,89-100,gmina Nakło nad Notecią
3499,73.26031951339097,51.090571999999995,19.431860999999998,łódzkie,97-500,Radomsko
3500,58.00211580976464,51.423164,21.986082,lubelskie,24-100,Puławy
3501,62.76682949308755,50.14188,19.417156,małopolskie,32-500,gmina Chrzanów
3502,50.601110504378994,51.693675,17.449158999999998,wielkopolskie,63-700,gmina Krotoszyn
3504,59.21704443916356,51.703224,17.436714,wielkopolskie,63-700,gmina Krotoszyn
3505,58.74452327113637,52.946352999999995,17.911115,kujawsko-pomorskie,89-210,gmina Łabiszyn
3507,73.25619069497259,52.278437999999994,20.971242,mazowieckie,01-689,Warszawa
3509,66.42119576719578,50.103549,19.32397,małopolskie,32-590,gmina Libiąż
3511,66.03139342673066,52.198467,21.021537,mazowieckie,02-604,Warszawa
3513,85.29876595215491,50.299338999999996,18.775247,śląskie,41-800,Zabrze
3516,101.94814534577273,50.081202999999995,18.526903,śląskie,44-218,Rybnik
3517,41.21677966580748,53.100818,21.617727,mazowieckie,07-410,Ostrołęka
3519,45.51077670100301,51.034926999999996,17.147323,dolnośląskie,55-011,gmina Siechnice
3520,58.61527777777784,50.483864999999994,19.431366999999998,śląskie,42-400,Zawiercie
3521,57.74574455212192,51.808448,19.303342,łódzkie,95-070,gmina Aleksandrów Łódzki
3522,64.35548648059745,50.348804,18.908433,śląskie,41-902,Bytom
3526,59.28022564079399,51.473147999999995,21.440973,mazowieckie,26-670,Pionki
3528,56.17698372036986,50.104408,18.882383,śląskie,43-176,gmina Wyry
3530,72.69195224892874,51.801246,19.766651,łódzkie,95-060,Brzeziny
3532,71.27041036038077,51.474326999999995,21.461557,mazowieckie,26-670,Pionki
3533,59.027342082597535,51.681121,19.536579,łódzkie,95-030,gmina Rzgów
3534,18.124206722290058,50.252466999999996,16.807420999999998,dolnośląskie,57-514,gmina Bystrzyca Kłodzka
3538,68.27850602323042,51.805972999999994,19.742027,łódzkie,95-060,Brzeziny
3540,64.36637545429136,49.910773999999996,19.629179,małopolskie,34-105,gmina Wadowice
3541,64.79974388663909,51.481089999999995,21.457013999999997,mazowieckie,26-670,Pionki
3543,69.72350530231084,51.795626999999996,19.756211999999998,łódzkie,95-060,Brzeziny
3547,73.73043365522255,50.159907999999994,19.520709,małopolskie,32-545,gmina Trzebinia
3548,41.815070541311236,53.210231,20.848367,mazowieckie,06-330,gmina Chorzele
3549,45.51142102954078,52.854659999999996,17.947584,kujawsko-pomorskie,88-190,gmina Barcin
3551,56.09655148202557,52.857471,17.939058,kujawsko-pomorskie,88-190,gmina Barcin
3553,56.68809508564138,51.416694,21.972811999999998,lubelskie,24-100,Puławy
3554,43.4952553825049,53.267196,20.899675,mazowieckie,,gmina Chorzele
3555,95.45279259284361,49.887329,19.732423,małopolskie,34-142,gmina Kalwaria Zebrzydowska
3556,39.229691624499274,53.550781,14.567001,zachodniopomorskie,72-010,gmina Police
3557,36.96695341435185,52.628395,20.367027,mazowieckie,09-100,Płońsk
3558,96.05557135401142,52.233653999999994,20.228111,mazowieckie,96-500,Sochaczew
3560,49.89222224857684,50.688418999999996,17.914777,opolskie,45-141,Opole
3561,50.548934745941416,51.296009,18.168415,łódzkie,98-400,gmina Wieruszów
6,30.2820669836503,50.913433,15.765607999999999,dolnośląskie,58-506,Jelenia Góra
7,38.1744670212766,51.086225,17.012688999999998,dolnośląskie,53-137,Wrocław
8,33.744936519607855,51.129377999999996,17.029249999999998,dolnośląskie,50-226,Wrocław
9,38.542862190812755,53.121764,17.987906,kujawsko-pomorskie,85-223,Bydgoszcz
10,45.65490909090908,53.134083,17.995708,kujawsko-pomorskie,85-058,Bydgoszcz
11,37.47382550335574,53.028647,18.666103,kujawsko-pomorskie,87-100,Toruń
12,43.45357142857144,51.259431,22.569132999999997,lubelskie,20-092,Lublin
13,42.41213114754098,51.75805,19.529785999999998,łódzkie,92-504,Łódź
14,46.60284697508895,51.775411,19.4509,łódzkie,90-720,Łódź
16,30.601943709090914,51.939783,15.518861,lubuskie,65-129,Zielona Góra
17,73.01716357142854,50.057677999999996,19.926189,małopolskie,31-111,Kraków
18,70.95637231404956,50.010574999999996,19.949189,małopolskie,30-612,Kraków
19,64.2193091935484,50.069308,20.053492,małopolskie,31-907,Kraków
20,59.209606741573,52.407578,20.955928,mazowieckie,05-119,Legionowo
22,37.51117021276595,52.191728,20.837488999999998,mazowieckie,05-818,Piastów
23,37.14660606060605,52.550937999999995,19.709791,mazowieckie,09-402,Płock
24,43.56003875968992,51.399083999999995,21.147474,mazowieckie,26-600,Radom
25,44.125177664974636,52.172145,22.282000999999998,mazowieckie,08-101,Siedlce
26,48.21374999999998,52.219297999999995,21.004724,mazowieckie,02-087,Warszawa
27,50.7055,52.290864,21.042458,mazowieckie,03-285,Warszawa
29,53.76919230769234,52.160771999999994,21.033818999999998,mazowieckie,02-787,Warszawa
30,53.4366153846154,52.053810999999996,20.429892,mazowieckie,69-300,Żyrardów
31,47.24810801687764,50.349609,18.236574,opolskie,47-232,Kędzierzyn-Koźle
32,59.064606382978724,53.126689,23.155869,podlaskie,15-304,Białystok
33,51.27203867647057,49.744884,21.454615999999998,podkarpackie,38-000,Jasło
35,48.0689316810345,51.189524999999996,20.408891,świętokrzyskie,26-200,gmina Końskie
36,48.18117029535862,49.784338999999996,22.756238999999997,podkarpackie,37-700,Przemyśl
37,36.93663669491526,54.380278999999994,18.620274,pomorskie,80-425,Gdańsk
42,47.46706710526313,50.279333,18.655763999999998,śląskie,44-122,Gliwice
43,61.337276623376646,50.264610999999995,18.975028,śląskie,40-844,Katowice
45,36.48710056521738,53.789232999999996,20.486075,warmińsko-mazurskie,10-295,Olsztyn
46,53.30566329113923,51.749052999999996,18.048389,wielkopolskie,62-800,Kalisz
47,54.15251170212768,52.398174999999995,16.959519,wielkopolskie,61-131,Poznań
49,42.77929361702127,53.432168999999995,14.553899999999999,zachodniopomorskie,70-554,Szczecin
51,55.62937062937063,51.667981,19.368683,łódzkie,95-200,Pabianice
52,56.51914893617021,51.404405999999994,19.696956,łódzkie,97-300,Piotrków Trybunalski
53,58.297872340425535,51.067439,19.448694,łódzkie,97-500,Radomsko
54,40.48087908695653,52.738214,15.228667,lubuskie,66-40,Gorzów Wielkopolski
56,36.99600240343347,51.799721999999996,16.3175,lubuskie,67-400,gmina Wschowa
57,35.30008567099566,51.642655999999995,15.127808,lubuskie,68-200,Żary
58,51.77781898734179,50.057446999999996,19.946008,małopolskie,31-073,Kraków
59,70.65661217948715,50.099360999999995,20.018317,małopolskie,31-624,Kraków
60,56.12564370860926,50.081196999999996,19.895357999999998,małopolskie,30-095,Kraków
61,73.9455146496815,49.619281,20.714403,małopolskie,33-300,Nowy Sącz
62,68.3871751592357,49.483596999999996,20.028992,małopolskie,34-403,Nowy Targ
64,59.43443774834438,49.971047,19.830422,małopolskie,32-050,gmina Skawina
65,46.62126217948719,50.020168999999996,21.004167,małopolskie,33-104,Tarnów
66,38.52477643312103,50.159406,19.477463999999998,małopolskie,32-540,gmina Trzebinia
67,55.451598726114675,49.293563999999996,19.960082999999997,małopolskie,34-500,Zakopane
72,66.09808787878788,53.181394,22.054381,podlaskie,18-400,Łomża
75,45.132522151898726,50.024242,22.010575,podkarpackie,35-315,Rzeszów
76,38.93379562500004,54.367777999999994,18.701111,pomorskie,80-603,Gdańsk
78,44.38061042944787,54.353336,18.635282999999998,pomorskie,80-803,Gdańsk
79,63.2412440860215,54.400833,18.657497,pomorskie,80-537,Gdańsk
81,26.895506478873234,54.465758,18.464911,pomorskie,81-591,Gdynia
82,37.47025853658536,54.525273999999996,18.536382,pomorskie,81-341,Gdynia
84,43.438845859872636,54.031247,19.032899,pomorskie,82-200,Malbork
86,42.822432584269656,54.431667,18.579722,pomorskie,81-731,Sopot
88,63.064516129032256,50.878997,20.633691,świętokrzyskie,25-520,Kielce
90,46.07563562499998,49.813463999999996,19.027317999999998,śląskie,43-303,Bielsko-Biała
91,30.985340573248404,49.738136,18.639069,śląskie,43-400,Cieszyn
92,40.41587006369429,50.817676,19.117426,śląskie,42-218,Częstochowa
93,57.825584076433124,50.836389,19.130111,śląskie,42-224,Częstochowa
94,52.940400000000004,50.329111,19.231222,śląskie,41-303,Dąbrowa Górnicza
95,61.579169182389926,50.111180999999995,18.516139,śląskie,44-200,Rybnik
96,64.5052268292683,50.285956,19.184399,śląskie,41-219,Sosnowiec
97,43.289261585365864,50.099903,18.990236,śląskie,43-100,Tychy
99,47.12352439490446,50.007628999999994,18.455548,śląskie,44-300,powiat wodzisławski
100,60.361433121019076,50.3165,18.772375,śląskie,41-819,Zabrze
101,66.23888306249998,49.671602,19.234446,śląskie,34-300,Żywiec
102,44.37104329268295,54.167846999999995,19.410942,warmińsko-mazurskie,82-300,Elbląg
105,43.825109871794865,50.732817,16.648049999999998,dolnośląskie,58-200,powiat dzierżoniowski
106,34.39772968354429,50.433493,16.65366,dolnośląskie,57-300,Kłodzko
107,43.835900253164546,51.204502999999995,16.180512999999998,dolnośląskie,59-220,Legnica
108,58.611163987341776,50.579913999999995,16.514422,dolnośląskie,57-400,Nowa Ruda
111,39.16511128205125,50.768729,16.269676999999998,dolnośląskie,58-300,Wałbrzych
113,46.964889440993794,53.49355,18.762138999999998,kujawsko-pomorskie,86-300,Grudziądz
115,46.58716306153845,52.793122,18.241044,kujawsko-pomorskie,88-100,Inowrocław
117,47.734950552147254,53.012260999999995,18.606203,kujawsko-pomorskie,87-100,Toruń
118,46.7321875,52.658466999999995,19.059314,kujawsko-pomorskie,,Włocławek
119,53.37682926829269,51.754613,19.434925,łódzkie,93-570,Łódź
121,63.096774193548384,53.692468999999996,19.969777999999998,warmińsko-mazurskie,14-100,Ostróda
123,43.77961757575757,52.225632999999995,18.269036,wielkopolskie,62-510,Konin
124,41.242845714285714,53.154408,16.759572,wielkopolskie,64-920,Piła
125,54.044297575757554,52.420319,16.877288999999998,wielkopolskie,60-594,Poznań
126,45.44200357575757,54.193985999999995,16.172544,zachodniopomorskie,75-243,Koszalin
127,32.46265418181818,53.470889,14.556249999999999,zachodniopomorskie,71-787,Szczecin
128,41.302322384615394,53.698899999999995,16.704572,zachodniopomorskie,78-400,Szczecinek
2052,48.72254484848485,50.017875,20.993,małopolskie,33-106,Tarnów
2055,42.108796296296305,50.299127999999996,21.440942,podkarpackie,39-300,Mielec
2058,46.05677317073172,50.666736,17.899137,opolskie,45-862,Opole
2059,61.32440727272723,53.828455,22.34845,warmińsko-mazurskie,19-300,Ełk
2060,50.46333757575755,53.694627999999994,19.968892,warmińsko-mazurskie,14-100,Ostróda
2063,39.62102909090908,50.716628,23.290246999999997,lubelskie,22-400,Zamość
2065,39.91454727272728,52.449331,16.999683,wielkopolskie,62-028,gmina Czerwonak
2066,45.388572258064514,50.100569,20.122560999999997,małopolskie,31-990,Kraków
2067,44.62757750000001,52.285073,20.933018,mazowieckie,01-913,Warszawa
2071,63.17892981366462,49.743131,19.600338999999998,małopolskie,34-200,Sucha Beskidzka
2072,53.00795915492958,49.802074999999995,19.04861,śląskie,43-300,Bielsko-Biała
2081,61.32099161764706,49.872355999999996,19.498023,małopolskie,34-100,gmina Wadowice
2983,51.60589463467172,51.421893999999995,21.960366999999998,lubelskie,24-111,Puławy
3126,54.499975146595546,51.397331,21.979855999999998,lubelskie,24-100,Puławy
3146,76.33839041890894,49.987949,18.592948,śląskie,44-324,powiat wodzisławski
3160,65.92827597471127,50.307018,19.400308,śląskie,41-260,Sławków
3222,60.43340658586957,50.284800999999995,19.308553,śląskie,41-260,Sławków
3256,54.88998258624246,49.844226,19.158748,śląskie,43-340,gmina Kozy
3258,71.87064426523288,49.988437,18.558069,śląskie,44-323,powiat wodzisławski
3515,61.83724276510352,49.494246999999994,20.039953,małopolskie,34-400,Nowy Targ
362,84.18079661227111,50.045463,18.69354,śląskie,44-240,Żory
402,69.11348520823655,52.015491,18.499015,wielkopolskie,62-700,Turek
404,67.18419992434745,52.055125999999994,20.444581,mazowieckie,96300,Żyrardów
539,89.16503483642094,49.977565,18.941522,śląskie,43-200,gmina Pszczyna
574,51.91433406657657,51.134142999999995,23.472528,lubelskie,22-100,Chełm
612,49.42044184787142,52.876022,20.61524,mazowieckie,06-400,Ciechanów
624,46.31900532687554,52.795578,18.258665,kujawsko-pomorskie,88-100,Inowrocław
670,40.7343308907581,50.727275,23.251289,lubelskie,22-400,Zamość
698,45.71414502667424,49.746559,21.475365999999998,podkarpackie,38-200,Jasło
720,39.785114454723896,54.086608,18.794082,pomorskie,83-110,Tczew
735,61.48462568016788,50.307102,18.781468999999998,śląskie,41-800,Zabrze
759,88.53511912831358,50.003817999999995,18.469715,śląskie,44-300,powiat wodzisławski
786,58.027336208825886,51.594454999999996,18.737506,łódzkie,98-200,Sieradz
791,81.20971829610383,50.321875999999996,19.133976999999998,śląskie,42-500,Będzin
807,47.18345215790467,52.804126,21.896057,mazowieckie,07-300,Ostrów Mazowiecka
850,51.69735283542702,51.417964,21.964838,lubelskie,24-100,Puławy
853,51.9177932766256,51.762240999999996,18.087985,wielkopolskie,62-800,Kalisz
869,47.13625304394255,50.438525999999996,16.652984,dolnośląskie,57-300,Kłodzko
898,69.28013338446539,52.232402,20.242357,mazowieckie,96-500,Sochaczew
907,80.40418270168438,50.373683,18.946464,śląskie,41-940,Piekary Śląskie
952,33.586314451870784,54.157900999999995,19.405905999999998,warmińsko-mazurskie,82-300,Elbląg
1002,45.50918252650273,50.728553,16.651683,dolnośląskie,58-200,powiat dzierżoniowski
1005,94.79152743113221,51.66468,19.349985,łódzkie,95-200,Pabianice
1020,35.346821926960445,53.733455,18.927844999999998,pomorskie,82-500,Kwidzyn
1024,41.62562045559915,54.036407,19.035743,pomorskie,82-200,Malbork
1038,36.10641520687649,54.602405,18.238006,pomorskie,84-200,Wejherowo
1077,96.99189251107673,50.243247,19.140411,śląskie,41-400,Mysłowice
1079,60.84115121198527,49.949554,18.595807999999998,śląskie,44-335,Jastrzębie-Zdrój
1107,68.50119257721053,51.409113999999995,19.685852999999998,łódzkie,97-300,Piotrków Trybunalski
2152,87.38760721500704,50.247794999999996,18.741539,śląskie,44-178,gmina Gierałtowice
2172,64.23895554069043,51.491839999999996,19.989577999999998,łódzkie,97-200,Tomaszów Mazowiecki
2226,56.86569162970994,51.413115999999995,19.668483,łódzkie,97-300,Piotrków Trybunalski
2356,58.89763642142828,52.506496,16.269002,wielkopolskie,62-045,gmina Pniewy
2517,78.14607415860131,49.500415,20.066043,małopolskie,34-401,Nowy Targ
2545,71.70933600166671,50.116828,20.11815,małopolskie,32-010,gmina Kocmyrzów-Luborzyca
2785,745.7605425531914,49.833869,19.510429,małopolskie,34-106,gmina Mucharz
