id,pm10,lat,long,wojewodztwo,kod_pocztowy,gmina
2589,74.13557251216122,49.717132,19.978445999999998,małopolskie,32-433,gmina Lubień
2590,46.3064589775304,53.102382,19.051569,kujawsko-pomorskie,87-400,Golub-Dobrzyń
2591,53.37974233716472,49.840517999999996,19.580659,małopolskie,34-124,gmina Stryszów
2592,76.02236143417102,51.04512,21.068009999999997,świętokrzyskie,27-200,Starachowice
2593,67.57558930411984,52.184169,20.869329,mazowieckie,02-495,Warszawa
2594,59.103122125040535,52.624317,20.375663,mazowieckie,09-100,Płońsk
2595,87.83636064728934,50.247116999999996,19.133875,śląskie,41-400,Mysłowice
2596,69.24809040028885,50.097362,19.266205,małopolskie,32-660,gmina Chełmek
2597,67.34695554222928,52.314738999999996,17.82323,wielkopolskie,62-420,gmina Strzałkowo
2598,72.26371761016226,51.657913,17.774074,wielkopolskie,63-400,Ostrów Wielkopolski
2599,74.29615046234929,50.039519999999996,20.134674,małopolskie,32-003,gmina Wieliczka
2600,59.82609317091181,52.320052999999994,17.563375,wielkopolskie,62-300,gmina Września
2601,51.24272139363429,49.826178999999996,19.65637,małopolskie,34-211,gmina Budzów
2602,35.00036780893039,49.674011,21.962457,podkarpackie,36-211,gmina Brzozów
2603,52.478671249668736,52.383129,16.60567,wielkopolskie,64-320,gmina Buk
2604,54.61679038329224,50.186962,19.323646,śląskie,43-607,Jaworzno
2605,54.819861276761806,51.671161,19.47052,łódzkie,95-030,gmina Rzgów
2608,61.73764375000004,50.908778999999996,18.938748999999998,śląskie,42-100,gmina Kłobuck
2609,44.249204195248,50.200309,19.4484,małopolskie,32-541,gmina Trzebinia
2610,55.870992939600114,50.165699,18.899476999999997,śląskie,43-190,Mikołów
2611,56.888007785247154,50.166778,19.447029,małopolskie,32-540,gmina Trzebinia
2612,46.68892030794838,49.697437,22.016323,podkarpackie,36-200,gmina Brzozów
2613,54.32269545675412,50.18391,19.47874,małopolskie,32-543,gmina Trzebinia
2614,48.224745895209644,50.197029,18.862142,śląskie,43-190,Mikołów
2616,47.02415394670268,51.673550999999996,17.811256,wielkopolskie,63-400,Ostrów Wielkopolski
2617,45.43873536539097,49.712924,22.012608999999998,podkarpackie,36-200,gmina Brzozów
2619,71.24777335674527,49.88285,19.91753,małopolskie,32-445,gmina Myślenice
2620,45.029067478912914,49.693583999999994,22.018402,podkarpackie,36-200,gmina Brzozów
2622,54.80441235606792,53.127047999999995,18.048759,kujawsko-pomorskie,85-710,Bydgoszcz
2623,59.122654067852395,51.644931,17.863584,wielkopolskie,63-400,Ostrów Wielkopolski
2624,57.209543253232,51.029705,21.047517,świętokrzyskie,27-200,Starachowice
2625,48.80580086512403,49.675567,22.053359,podkarpackie,36-206,gmina Brzozów
2626,31.894978005501404,53.720116,16.683844,zachodniopomorskie,78-400,Szczecinek
2627,70.43656584062204,51.696441,19.478009999999998,łódzkie,95-030,gmina Rzgów
2628,62.735899494213314,51.798248,18.33286,wielkopolskie,62-840,gmina Koźminek
2630,58.696937325905274,51.642261,17.799706999999998,wielkopolskie,63-400,Ostrów Wielkopolski
2631,49.82750526587334,50.297675999999996,21.469804,podkarpackie,39-300,Mielec
2632,77.53891803236448,50.04,19.220564,małopolskie,32-602,Oświęcim
2633,58.70234933518869,51.036632,21.063194,świętokrzyskie,27-200,Starachowice
2634,43.61933518518518,51.638504,17.828035,wielkopolskie,63-400,Ostrów Wielkopolski
2636,37.3005826054042,49.657829,18.865583,śląskie,43-460,Wisła
2637,80.14374069411316,49.934158,20.280359,małopolskie,32-013,gmina Gdów
2640,62.3544712163417,52.352539,16.52366,wielkopolskie,64-320,gmina Buk
2641,25.338027755356382,54.118618,22.944974,podlaskie,16-400,Suwałki
2642,68.88627132982565,49.90372,19.482742,małopolskie,34-100,gmina Tomice
2643,55.49098386107862,50.284324,19.341918,śląskie,41-260,Sławków
2644,49.28388586300321,50.759498,17.682609,opolskie,49-345,gmina Dąbrowa
2645,45.24125905966881,50.266605,21.460821,podkarpackie,39-300,Mielec
2646,30.930280575433635,53.412783999999995,23.525384,podlaskie,,gmina Sokółka
2647,54.96994926093111,51.758860999999996,20.248151,łódzkie,96-200,Rawa Mazowiecka
2648,63.00068645271963,50.161258,19.471539999999997,małopolskie,32-540,gmina Trzebinia
2649,66.1400667337971,51.682089999999995,19.450359,łódzkie,95-030,gmina Rzgów
2650,51.744806479518225,52.321517,17.585821,wielkopolskie,62-300,gmina Września
2651,59.51732204238018,49.935111,20.06409,małopolskie,32-020,gmina Wieliczka
2652,46.70108053007137,51.542606,20.003470999999998,łódzkie,97-200,Tomaszów Mazowiecki
2654,49.1419339800068,49.982161999999995,20.986631,małopolskie,38-204,gmina Tarnów
2655,71.48120518597042,50.135611999999995,19.759342,małopolskie,32-082,gmina Zabierzów
2656,60.73859921740284,52.229667,16.37877,wielkopolskie,62-065,gmina Grodzisk Wielkopolski
2657,48.59696080103355,49.424743,20.464354999999998,małopolskie,34-460,gmina Szczawnica
2658,67.45371674604513,51.691719,19.492219,łódzkie,95-030,gmina Rzgów
2660,67.08319662609188,50.271972,19.911580999999998,małopolskie,32-046,gmina Skała
2661,58.531607514650844,52.33105,16.54039,wielkopolskie,64-320,gmina Buk
2662,117.02770717009744,49.949954999999996,19.801415,małopolskie,32-052,gmina Skawina
2664,70.68909754358036,51.079204,19.393356,łódzkie,,Radomsko
2666,59.9886200709721,51.820003,19.309369999999998,łódzkie,95-070,gmina Aleksandrów Łódzki
2667,63.71676099920482,51.823204,19.306776,łódzkie,95-070,gmina Aleksandrów Łódzki
2669,77.10148264598944,49.981294,19.236248,małopolskie,32-615,gmina Oświęcim
2670,58.39598171296295,52.232994,21.082338,mazowieckie,04-035,Warszawa
2671,66.8841323636846,51.389464999999994,20.280452,łódzkie,26-300,gmina Opoczno
2672,51.216297801765265,50.665554,17.986034,opolskie,45-432,Opole
2674,34.41356622619046,54.485285999999995,18.518304,pomorskie,81-502,Gdynia
2675,55.942037772035235,50.421067,18.868527,śląskie,42-605,Tarnowskie Góry
2676,43.83280787253987,50.266403,19.026922,śląskie,40-005,Katowice
2678,45.536140273704824,50.459239,18.0251,opolskie,47-320,gmina Gogolin
2679,61.858625986541654,52.215671,20.977428,mazowieckie,02-344,Warszawa
2680,47.75378500750948,50.404697,16.512366999999998,dolnośląskie,57-320,Polanica-Zdrój
2682,44.8463086247808,52.018913,18.511993,wielkopolskie,62-700,Turek
2683,47.08646736111113,52.555403999999996,17.814495,wielkopolskie,62-240,gmina Trzemeszno
2684,50.08764388656435,49.748607,18.63372,śląskie,43-400,Cieszyn
2686,48.05214170019594,50.848831,17.46396,opolskie,49-305,Brzeg
2688,56.04681694146675,52.097567999999995,20.724605,mazowieckie,05-807,gmina Brwinów
2689,84.91001838587496,50.094646,19.951517,małopolskie,31-231,Kraków
2690,46.24491960693286,49.757445999999995,21.163415,małopolskie,38-323,gmina Biecz
2691,43.17847380109074,50.84959,17.495615,opolskie,49-300,Brzeg
2692,38.18551365740741,54.697921,18.674191,pomorskie,84-140,Jastarnia
2693,48.70927896783928,49.73059,21.249805,małopolskie,38-340,gmina Biecz
2694,58.493138793179575,50.387465999999996,19.761259,małopolskie,32-340,gmina Wolbrom
2695,62.09131106988243,50.748782999999996,20.619436,świętokrzyskie,26-026,gmina Morawica
2696,48.690658085961665,52.278045,19.660594,mazowieckie,09-541,gmina Pacyna
2697,73.76694655741072,52.324318999999996,21.069315,mazowieckie,03-287,Warszawa
2698,43.80159453738127,49.719718,21.312258999999997,małopolskie,38-340,gmina Biecz
2699,49.90692101141403,50.855776999999996,17.453198999999998,opolskie,49-304,Brzeg
2700,48.63857762390671,51.072424999999996,16.965953,dolnośląskie,52-432,Wrocław
2701,55.66726793936792,50.056919,19.929685,małopolskie,31-105,Kraków
2703,40.2672106002475,49.734370999999996,21.155845,małopolskie,38-323,gmina Biecz
2704,31.36048228114478,50.196715999999995,20.28799,małopolskie,32-100,gmina Proszowice
2705,67.5354626868145,50.118807999999994,20.009399,małopolskie,32-087,gmina Zielonki
2706,48.953779428453515,52.645523999999995,16.085604,wielkopolskie,64-410,gmina Sieraków
2707,74.20620199075294,50.005801999999996,20.113284,małopolskie,32-002,gmina Wieliczka
2709,52.236136507936536,51.155482,16.897788,dolnośląskie,54-054,Wrocław
2710,56.999755847371524,50.439029,18.836949999999998,śląskie,42-600,Tarnowskie Góry
2711,53.93869364415525,50.488330999999995,17.348637999999998,opolskie,48-300,gmina Nysa
2712,48.23701509189251,51.046251999999996,17.114335999999998,dolnośląskie,55-010,gmina Siechnice
2714,42.93446759259256,50.163349,20.082435,małopolskie,32-010,gmina Kocmyrzów-Luborzyca
2715,72.59248392815728,52.132846,20.711800999999998,mazowieckie,05-840,gmina Brwinów
2716,55.776585083491845,51.061533999999995,19.467584,łódzkie,97-500,Radomsko
2717,72.00677052659506,52.183158,21.041603,mazowieckie,02-757,Warszawa
2718,59.207570308470096,50.479614,19.434694,śląskie,42-400,Zawiercie
2720,57.18980647951822,52.221627,20.938779999999998,mazowieckie,01-250,Warszawa
2721,55.18875608858258,52.46286,17.020246,wielkopolskie,,gmina Czerwonak
2722,36.06790720249144,53.361694,17.059950999999998,wielkopolskie,77-400,Złotów
2723,49.01724824778402,50.491516,18.004829,opolskie,47-320,gmina Gogolin
2724,60.34077198000417,52.269963999999995,20.983252,mazowieckie,01-627,Warszawa
2725,43.2686692176871,50.861895999999994,17.469449,opolskie,49-306,Brzeg
2727,42.55397984583445,53.364166,17.051374,wielkopolskie,77-400,Złotów
2728,41.790612966398726,52.940708,17.90442,kujawsko-pomorskie,89-210,gmina Łabiszyn
2729,57.16076096520318,51.036514,19.464885,łódzkie,97-504,Radomsko
2730,51.186488735754025,51.077846,17.700418,opolskie,46-100,gmina Namysłów
2731,59.55189993871271,52.184588999999995,21.06826,mazowieckie,02-917,Warszawa
2732,35.182231971525844,50.412639,16.509052,dolnośląskie,57-320,Polanica-Zdrój
2733,60.02324235798212,52.251937,20.84387,mazowieckie,05-082,gmina Stare Babice
2734,39.34908619724944,49.777465,20.419755,małopolskie,34-602,gmina Laskowa
2735,52.140600820179436,50.233444,19.31648,śląskie,43-602,Jaworzno
2737,39.062675647055315,51.614771999999995,15.320789,lubuskie,68-100,Żagań
2738,65.29304599198986,51.078658999999995,19.452158999999998,łódzkie,97-500,Radomsko
2739,80.26941790098881,50.145145,20.10931,małopolskie,32-010,gmina Kocmyrzów-Luborzyca
2740,78.08799627492593,50.192347999999996,20.286115,małopolskie,32-100,gmina Proszowice
2741,44.261572286012544,50.859046,17.479024,opolskie,49-300,Brzeg
2742,43.24255600833409,51.084899,16.981613,dolnośląskie,53-212,Wrocław
2743,68.19786939364485,50.043729,19.987848,małopolskie,30-715,Kraków
2746,38.96296173212486,49.756858,21.125873,małopolskie,38-323,gmina Biecz
2747,45.85838908131422,52.811836,17.204444,wielkopolskie,62-100,Wągrowiec
2748,60.02952188061374,50.396941999999996,18.897161,śląskie,41-922,Radzionków
2750,43.118617372706666,49.735824,21.296609,małopolskie,38-340,gmina Biecz
2751,51.36431707011804,53.98661,20.414106,warmińsko-mazurskie,11-040,gmina Dobre Miasto
2752,40.795905679356245,49.689163,21.240228,małopolskie,38-306,gmina Biecz
2754,60.83807410355041,51.087801999999996,19.417379,łódzkie,97-500,Radomsko
2755,81.21299511146455,49.842605,19.123065,śląskie,43-340,gmina Kozy
2756,86.01437977910567,50.001315999999996,19.925144,małopolskie,30-432,Kraków
2757,81.84411813957885,50.451308999999995,18.921594,śląskie,42-622,gmina Świerklaniec
2758,60.20716019236505,53.990524,20.395025,warmińsko-mazurskie,11-040,gmina Dobre Miasto
2760,51.04127053872056,50.188457,18.921415,śląskie,43190,Mikołów
2761,49.374744392279645,52.170165999999995,22.264550999999997,mazowieckie,08-100,Siedlce
2762,68.25399624645443,50.229783,18.775768,śląskie,44-177,gmina Gierałtowice
2763,59.801829666607034,50.489208,19.420747,śląskie,42-400,Zawiercie
2764,69.29048187045389,52.330223,21.02206,mazowieckie,03-017,Warszawa
2766,41.596203548085896,50.449996,18.912128,śląskie,42-620,gmina Świerklaniec
2768,48.71644696706095,50.534568,17.967952,opolskie,47-316,gmina Gogolin
2769,59.125340307505304,52.122985,20.759296,mazowieckie,05-805,gmina Brwinów
2771,38.72050537344305,53.360923,17.043530999999998,wielkopolskie,77-400,Złotów
2772,43.930449730541554,50.462955,18.92472,śląskie,42-622,gmina Świerklaniec
2773,58.302879778770965,52.952704999999995,17.919729,kujawsko-pomorskie,89-210,gmina Łabiszyn
2774,40.85485130459112,53.364414,17.017419,wielkopolskie,77-400,Złotów
2778,14.657739120370367,51.068549999999995,19.438561999999997,łódzkie,97-500,Radomsko
2780,47.74494055497506,50.504256999999996,17.959758,opolskie,47-316,gmina Gogolin
2781,43.51756792413936,50.483557999999995,18.085554,opolskie,47-330,gmina Gogolin
2782,47.52350989854817,53.943729,20.432257999999997,warmińsko-mazurskie,11-040,gmina Dobre Miasto
2783,39.90001588037814,53.364292,17.010187,wielkopolskie,77-400,Złotów
2787,72.45085313779187,50.742674,23.764222999999998,lubelskie,22-550,gmina Werbkowice
2788,45.6076124007015,50.526584,18.061965,opolskie,47-325,gmina Gogolin
2789,68.77745656679649,50.296153999999994,19.383819,śląskie,41-260,Sławków
2790,60.895790740740736,50.751435,23.767177,lubelskie,22-550,gmina Werbkowice
2793,47.40469893221913,50.591255,16.5127,dolnośląskie,57-400,Nowa Ruda
2795,74.85223386169694,50.422045999999995,18.923997,śląskie,42-622,gmina Świerklaniec
2796,45.742630930294155,53.370703999999996,17.023367999999998,wielkopolskie,77-400,Złotów
2798,62.41588795388276,50.434031999999995,18.897724,śląskie,42-620,gmina Świerklaniec
2800,67.94631135332925,50.497603999999995,19.413469,śląskie,42-400,Zawiercie
2801,68.89439154786155,51.37656,20.269403,łódzkie,26-300,gmina Opoczno
2802,48.731903215831764,52.426775,19.463862,mazowieckie,09-500,Gostynin
2804,59.504982215375634,50.210978999999995,19.105472,śląskie,41-400,Mysłowice
2805,65.60083491178372,49.845836,19.139545,śląskie,43-340,gmina Kozy
2808,44.3129700020653,52.868981999999995,20.60653,mazowieckie,06-400,Ciechanów
2809,32.36188380525369,54.036277,22.503985999999998,warmińsko-mazurskie,19-401,gmina Olecko
2810,51.23816069988962,53.101085,21.549169,mazowieckie,07-410,Ostrołęka
2811,48.222095924244904,51.054237,19.454538,łódzkie,97-504,Radomsko
2812,30.878155617599237,54.320091,18.636459,pomorskie,80-060,Gdańsk
2813,46.635576453308644,50.528746999999996,18.010849999999998,opolskie,47-316,gmina Gogolin
2815,51.27892739079099,50.517879,17.96935,opolskie,47-316,gmina Gogolin
2816,38.19101239112172,53.363524999999996,17.044635,wielkopolskie,77-400,Złotów
2818,50.8714717841682,49.807621,19.5652,małopolskie,34-106,gmina Mucharz
2819,36.5128881158524,53.477142,18.741159,kujawsko-pomorskie,86-300,Grudziądz
2822,62.78800445829835,52.403479999999995,20.920932,mazowieckie,05-120,Legionowo
2823,44.731595662784564,53.566601999999996,20.990444999999998,warmińsko-mazurskie,12-100,Szczytno
2824,48.55898280674035,52.416717,19.473516,mazowieckie,09-500,Gostynin
2825,45.70185656123921,53.364036,17.040810999999998,wielkopolskie,77-400,Złotów
2826,64.43809844067502,50.444224999999996,18.855494999999998,śląskie,42-600,Tarnowskie Góry
2827,71.1879043422564,50.182739,19.977823,małopolskie,32-091,gmina Michałowice
2828,81.66331433582407,51.375308,20.257168999999998,łódzkie,26-300,gmina Opoczno
2829,49.36107946815093,49.733489,21.258782999999998,małopolskie,38-340,gmina Biecz
2831,64.70529928446146,50.851662999999995,20.627541,świętokrzyskie,25-106,Kielce
2832,57.506567628667604,50.174307999999996,19.987904999999998,małopolskie,32-091,gmina Michałowice
2833,73.48563248574933,52.375068,20.927077999999998,mazowieckie,05-110,gmina Jabłonna
2836,26.58820436692166,54.519813,18.537679,pomorskie,81-361,Gdynia
2841,26.339097566719015,54.046538999999996,22.494325,warmińsko-mazurskie,19-401,gmina Olecko
2843,40.149031802461955,49.756484,19.48562,małopolskie,34-206,gmina Stryszawa
2847,46.8125172805117,52.956348,17.918497,kujawsko-pomorskie,89-210,gmina Łabiszyn
2849,70.89284882684117,49.971877,20.040339,małopolskie,32-020,gmina Wieliczka
2850,53.65383894943852,50.493373,19.491193,śląskie,42-431,Zawiercie
2851,71.04392901357375,52.405944,20.91835,mazowieckie,05-120,Legionowo
2853,59.54251349648495,50.172388999999995,19.532569,małopolskie,32-545,gmina Trzebinia
2855,87.59537914862908,50.190765,20.287589999999998,małopolskie,32-100,gmina Proszowice
2856,65.17075183241717,49.737643999999996,21.268141999999997,małopolskie,38-340,gmina Biecz
2858,38.56486546045003,49.702762,21.255125,małopolskie,38-340,gmina Biecz
2860,61.34965146055327,51.080439999999996,19.401332,łódzkie,,Radomsko
2863,65.42139641782634,51.078810999999995,19.470048,łódzkie,97-500,Radomsko
2864,77.0435152613816,51.066261,19.426235,łódzkie,97-504,Radomsko
2865,76.60774455795695,49.980911,19.881126,małopolskie,30-399,Kraków
2866,56.55972324747745,49.712547,19.47133,małopolskie,34-232,gmina Stryszawa
2867,67.3774452845206,51.081748,19.451168,łódzkie,97-500,Radomsko
2868,67.6638406514121,51.779243,19.376918,łódzkie,94-244,Łódź
2869,72.94232673207033,50.136154,20.113139999999998,małopolskie,32-010,gmina Kocmyrzów-Luborzyca
2872,70.42650247003566,50.176345,20.130321,małopolskie,32-010,gmina Kocmyrzów-Luborzyca
2873,61.10020128765782,52.39365,20.926095,mazowieckie,05-118,Legionowo
2874,50.17129687500002,52.559630999999996,17.8264,wielkopolskie,62-240,gmina Trzemeszno
2875,53.85912147595355,52.200768,20.869365,mazowieckie,02-496,Warszawa
2876,50.62812921916288,50.603116,16.504955,dolnośląskie,57-400,Nowa Ruda
2877,56.66322363067298,50.465002999999996,18.789424,śląskie,42-680,Tarnowskie Góry
2878,51.9313771059432,50.624725,17.962132999999998,opolskie,45-641,Opole
2879,40.634151154401145,53.566452,21.012437,warmińsko-mazurskie,12-101,Szczytno
2880,42.91195092592591,52.171645999999996,20.813629,mazowieckie,05-800,Pruszków
2882,48.72161307657855,51.135664999999996,16.927238,dolnośląskie,54-115,Wrocław
2883,56.88738842506697,50.245177999999996,19.255081,śląskie,43-602,Jaworzno
2885,29.840731219878833,50.408682999999996,16.504867,dolnośląskie,57-320,Polanica-Zdrój
2886,58.390837761728065,53.985552999999996,20.401401,warmińsko-mazurskie,11-040,gmina Dobre Miasto
2887,28.834747448979634,54.113563,22.937389,podlaskie,16-400,Suwałki
2888,31.116359126984136,52.183765,20.989828,mazowieckie,02-672,Warszawa
2889,50.330520360177964,50.712295999999995,17.990707,opolskie,46-045,gmina Turawa
2890,63.583957922506634,50.071842,19.646532,małopolskie,32-067,gmina Krzeszowice
2891,54.87325462962963,52.298266999999996,19.712381,mazowieckie,09-541,gmina Pacyna
2892,58.394026414984964,49.782108,22.764148,podkarpackie,37-700,Przemyśl
2893,48.35199540110341,50.252368,18.91065,śląskie,41-707,Ruda Śląska
2897,60.25105211069076,51.092651,19.484764,łódzkie,97-500,Radomsko
2898,80.2531450694997,52.390387999999994,16.785785,wielkopolskie,60-185,gmina Dopiewo
2899,53.40843681715109,49.782897,22.76922,podkarpackie,37-700,Przemyśl
2901,76.72497835225833,52.324569,17.565269,wielkopolskie,62-300,gmina Września
2902,55.46958000927643,49.785357999999995,22.777244,podkarpackie,37-700,Przemyśl
2903,75.72454368392378,50.09422,19.90524,małopolskie,31-348,Kraków
2904,71.52463808636219,50.113704,19.747567999999998,małopolskie,32-064,gmina Zabierzów
2905,65.87509793031224,52.366091,16.830158,wielkopolskie,62-064,gmina Komorniki
2906,84.63173617940198,49.732887,19.526398999999998,małopolskie,34-205,gmina Stryszawa
2907,44.21252097995312,49.757343,21.225448,małopolskie,38-340,gmina Biecz
2908,61.52566813079015,52.159797,20.806675,mazowieckie,05-803,Pruszków
2910,61.22920302280698,49.934394,19.944467,małopolskie,32-040,gmina Świątniki Górne
2912,44.656660765821464,52.53537,19.725649999999998,mazowieckie,09-402,Płock
2913,48.18854453058282,53.360316999999995,17.037033,wielkopolskie,77-400,Złotów
2914,51.53851929227284,49.780142999999995,22.777299,podkarpackie,37-700,Przemyśl
2915,42.77006889110221,49.721973,21.211081999999998,małopolskie,38-340,gmina Biecz
2917,55.02199184241942,51.834823,19.281162,łódzkie,95-070,gmina Aleksandrów Łódzki
2918,40.933384180041614,53.70198,16.703526999999998,zachodniopomorskie,78-400,Szczecinek
2919,54.565532439395966,52.397639999999996,20.821773,mazowieckie,05-101,gmina Jabłonna
2920,43.63650072351431,53.15586,23.200311,podlaskie,15-177,Białystok
2921,46.36292009848016,52.951999,17.912065,kujawsko-pomorskie,89-210,gmina Łabiszyn
2923,60.29541563115862,51.070243,19.432958,łódzkie,97-500,Radomsko
2924,58.06048220924061,51.064327,19.447817999999998,łódzkie,97-500,Radomsko
2925,33.12421674927715,50.855506,17.471007999999998,opolskie,49-300,Brzeg
2926,52.28325989854824,50.489753,18.948686,śląskie,42-610,Miasteczko Śląskie
2928,39.942256944444445,52.396873,20.895065,mazowieckie,05-123,gmina Jabłonna
2929,55.26519469997606,50.145877,19.406726,małopolskie,32-500,gmina Chrzanów
2933,33.12149297268628,52.56475,17.827886,wielkopolskie,62-240,gmina Trzemeszno
2934,47.416434683945745,50.862173999999996,17.461084,opolskie,49-300,Brzeg
2935,72.16074018068998,50.072967,19.914828999999997,małopolskie,30-079,Kraków
2936,80.40708776215534,50.186766999999996,20.299910999999998,małopolskie,32-100,gmina Proszowice
2938,39.79895919735889,53.547335999999994,14.558779,zachodniopomorskie,72-010,gmina Police
2939,52.80637170070702,51.096832,19.459339,łódzkie,97-500,Radomsko
2940,60.49851453452154,52.156299,21.069115999999998,mazowieckie,02-972,Warszawa
2941,55.14385185185184,53.361988,17.031993,wielkopolskie,77-400,Złotów
2942,53.62598295059151,49.782505,22.784399,podkarpackie,37-700,Przemyśl
2943,67.76677979068447,52.178290999999994,20.798171,mazowieckie,05-800,Pruszków
2945,58.71014047913536,52.159186999999996,20.813844,mazowieckie,05-800,Pruszków
2946,58.946279804277,51.044605,19.4351,łódzkie,97-504,Radomsko
2947,60.33466464753653,52.157394,20.792198,mazowieckie,05-804,Pruszków
2948,86.46269104308385,51.076052999999995,19.415551999999998,łódzkie,97-500,Radomsko
2950,35.67597399050138,53.865592,21.304645999999998,warmińsko-mazurskie,11-700,Mrągowo
2951,36.63788899196044,50.401077,16.511701,dolnośląskie,57-320,Polanica-Zdrój
2953,61.29108217162329,50.157081,19.253885,śląskie,43-608,Jaworzno
2955,62.594437884677696,50.436447,18.907987,śląskie,42-620,gmina Świerklaniec
2956,58.467432813089815,52.399443999999995,17.063406999999998,wielkopolskie,62-020,gmina Swarzędz
2957,63.4945260660541,51.078029,19.421499,łódzkie,97-500,Radomsko
2958,81.2884687096133,50.439113,18.93612,śląskie,42-622,gmina Świerklaniec
2959,59.49541521292243,52.157118999999994,21.02684,mazowieckie,02-784,Warszawa
